edge_id,source,target,relation,symmetric,support_count,fact_status,retrieval_status,scope_policy
0677160d666471e74a4169e8,java.io.File,java.io.Serializable,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
29fbc4ca9389aa2606a044e0,java.util.List,java.util.Collection,ACCEPTS,0,5,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
59adad53c8db7e8cc4575971,java.util.List,java.util.Collection,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
78f3cb6027af3a69274b82f8,java.util.List,java.util.Comparator,ACCEPTS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
97863a97d84194761cce6136,java.util.List,java.util.ListIterator,RETURNS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
2f28ffa0e56688524e436d1a,java.util.List,java.util.Set,ALTERNATIVE_TO,1,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
c10ae4ef1974db2255c18082,java.util.Map,java.lang.Object,ACCEPTS,0,7,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
0d3184995a2402e2b28ccea4,java.util.Map,java.util.Collection,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
354ffe793af82b3439f77a4e,java.util.Map,java.util.Set,RETURNS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
4316096d03a7b7804d7cf3cf,java.util.PriorityQueue,java.io.Serializable,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
f47a7ab09d9ed1a30b508fd5,java.util.PriorityQueue,java.lang.Object,ACCEPTS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
e3ec671d0b25170cbfad04f9,java.util.PriorityQueue,java.lang.Object,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
7ed41089023ba68ce21b7047,java.util.PriorityQueue,java.util.Collection,ACCEPTS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
262f587302ca747de4f566d2,java.util.PriorityQueue,java.util.Comparator,ACCEPTS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
8a64340429902e66e818b867,java.util.PriorityQueue,java.util.Comparator,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
b859bd48b07e684d822cfae7,java.util.PriorityQueue,java.util.SortedSet,ACCEPTS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
d58597fd0b0f8e66993df9dd,java.util.Queue,java.util.Collection,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
82329dd24bc207a0c54fc90c,java.util.Random,java.io.Serializable,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
16a5c68a205a81ec3a2b0ab2,java.util.Set,java.lang.Object,ACCEPTS,0,3,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
e80fdbe2b5402186cb50e3da,java.util.Set,java.lang.Object,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
c0d59d689e90fa47d48811e5,java.util.Set,java.util.Collection,ACCEPTS,0,4,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
358c7c7ad8a644c77ec1354c,java.util.Set,java.util.Collection,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
5b4dadb942817636a3731a1d,java.util.SortedMap,java.util.Collection,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
da74a92f6e75abc5dc7d94a7,java.util.SortedMap,java.util.Comparator,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
5dfdf2550440fde16fc28c03,java.util.SortedMap,java.util.Map,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
f2e345c1576cdf15c69a6f8e,java.util.SortedMap,java.util.Set,RETURNS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
ddc31f9b11ea693bfed517ce,java.util.SortedSet,java.util.Comparator,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
180c4378a2c93dc1c6bd04ae,java.util.SortedSet,java.util.Set,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
9566217e5e3b446fbcf5dbd5,java.util.TreeMap,java.io.Serializable,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
eababdcff53b90e1136eff48,java.util.TreeMap,java.lang.Object,ACCEPTS,0,4,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
ca8ef632346ecd05ebcf6d69,java.util.TreeMap,java.lang.Object,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
cfb8a4cbcb8fef24db5c3210,java.util.TreeMap,java.util.AbstractMap,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
672392116a0882ed48b2153e,java.util.TreeMap,java.util.Collection,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
d5f6f195c789e75b604e524f,java.util.TreeMap,java.util.Comparator,ACCEPTS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
e13d6f29888fddf3944a2327,java.util.TreeMap,java.util.Comparator,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
d792e40d1d6ecef5b1d4bba3,java.util.TreeMap,java.util.Map,ACCEPTS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
5e061233a5ca4023751304ed,java.util.TreeMap,java.util.Set,RETURNS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
735cf014c0d347c2f0d4a4a4,java.util.TreeMap,java.util.SortedMap,ACCEPTS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
d28e8c9486acb74d8e35d29b,java.util.TreeMap,java.util.SortedMap,RETURNS,0,3,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
6e071e100c5204248b714253,java.util.TreeSet,java.io.Serializable,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
47d71542a62e751b826a5036,java.util.TreeSet,java.lang.Object,ACCEPTS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
ed1977fac3edfdd2da39e8e8,java.util.TreeSet,java.lang.Object,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
ce025e2b49242b65330a18e8,java.util.TreeSet,java.util.AbstractSet,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
296a977dd3f3a12a3d6554ba,java.util.TreeSet,java.util.Collection,ACCEPTS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
c6fcc3a2bd8d7026a4f384ef,java.util.TreeSet,java.util.Comparator,ACCEPTS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
1474ae653765e09704d1eb49,java.util.TreeSet,java.util.Comparator,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
fefc15333c1ec07379027be1,java.util.TreeSet,java.util.SortedSet,ACCEPTS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
8b466d6e0cf53fdb2ee33de2,java.util.TreeSet,java.util.SortedSet,RETURNS,0,3,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
01314b0f01bd62e186b802e4,java.util.Vector,java.io.Serializable,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
40c3b29ea6fc56628564692f,java.util.Vector,java.lang.Object,ACCEPTS,0,9,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
eaa920bb03a00b30fc7e5064,java.util.Vector,java.lang.Object,RETURNS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
7bef03f3497adf2764f88d1a,java.util.Vector,java.lang.String,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
4807db25e3c68960c0befdbe,java.util.Vector,java.util.AbstractList,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
56d35428867c4814d3b6ef5f,java.util.Vector,java.util.Collection,ACCEPTS,0,6,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
bb64dfdcaf6b7d00cfa1d4f9,java.util.Vector,java.util.Comparator,ACCEPTS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
dd96702416b9bfc2dc63e87c,java.util.Vector,java.util.Enumeration,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
667fb4142373ff3911a9d763,java.util.Vector,java.util.List,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
ad50ea1b08eb72f2655ddc6e,java.util.Vector,java.util.List,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
a42a6e728bfe93277f981ae3,java.util.Vector,java.util.ListIterator,RETURNS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
d3a7a3b1db1b6ce11dc5bea7,java.util.concurrent.ArrayBlockingQueue,java.io.Serializable,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
c1e439664850538c2116c157,java.util.concurrent.ArrayBlockingQueue,java.lang.Object,ACCEPTS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
6dcd88eb5e28d5d53bd6b0f6,java.util.concurrent.ArrayBlockingQueue,java.lang.Object,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
11300ed21bab94cd1b55dff8,java.util.concurrent.ArrayBlockingQueue,java.lang.String,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
77968ecb82469ca84c75317c,java.util.concurrent.ArrayBlockingQueue,java.util.Collection,ACCEPTS,0,3,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
91eecb71ff51eb1fac6723cd,java.util.concurrent.ArrayBlockingQueue,java.util.concurrent.BlockingQueue,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
d64f22d6b521fccc53442047,java.util.concurrent.ArrayBlockingQueue,java.util.concurrent.LinkedBlockingQueue,ALTERNATIVE_TO,1,1,model_reviewed_not_human_verified,unvalidated,Apply only within at least one cited operation/condition; not a universal relation.
ca35a27f84dab2742dcad619,java.util.concurrent.BlockingQueue,java.lang.Object,ACCEPTS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
e430ffb404f6e3e5e6e7739b,java.util.concurrent.BlockingQueue,java.util.Collection,ACCEPTS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
61bdbac1190b051f4bd0253d,java.util.concurrent.BlockingQueue,java.util.Queue,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
cd97b8dd1d4c7742658558ef,java.util.concurrent.ConcurrentHashMap,java.io.Serializable,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
f627bdcbd793b55da4f2d513,java.util.concurrent.ConcurrentHashMap,java.lang.Object,ACCEPTS,0,8,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
f819924b24f7551724909487,java.util.concurrent.ConcurrentHashMap,java.lang.String,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
9f4d1c6b0957c08d49d1f59e,java.util.concurrent.ConcurrentHashMap,java.util.AbstractMap,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
98da5f9d8a6166aa2c3ce910,java.util.concurrent.ConcurrentHashMap,java.util.Collection,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
60391dd3c6c5bfe6d3d35a8c,java.util.concurrent.ConcurrentHashMap,java.util.Enumeration,RETURNS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
d2b84952925c91d44200938c,java.util.concurrent.ConcurrentHashMap,java.util.Map,ACCEPTS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
14270965f491aae9b917b3f1,java.util.concurrent.ConcurrentHashMap,java.util.Set,RETURNS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
b172e51d718c34295b7426f3,java.util.concurrent.ConcurrentHashMap,java.util.concurrent.ConcurrentMap,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
1a32d734a2f5f1cec1aae265,java.util.concurrent.ConcurrentMap,java.lang.Object,ACCEPTS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
fc665e4afe3fd779659afee3,java.util.concurrent.ConcurrentMap,java.util.Map,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
be10c30f0cd9123cc0c26605,java.util.concurrent.CopyOnWriteArrayList,java.io.Serializable,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
bbdf0b11b657ae8ce0d55038,java.util.concurrent.CopyOnWriteArrayList,java.lang.Object,ACCEPTS,0,5,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
b00fb8649bfb1887ca5f932d,java.util.concurrent.CopyOnWriteArrayList,java.lang.Object,RETURNS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
62e11710de925ad6a6c3a7bb,java.util.concurrent.CopyOnWriteArrayList,java.lang.String,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
226b7d82d156352ba08cca2f,java.util.concurrent.CopyOnWriteArrayList,java.util.Collection,ACCEPTS,0,7,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
194bddadb5f3124b75769ec7,java.util.concurrent.CopyOnWriteArrayList,java.util.Comparator,ACCEPTS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
c046e3968afd91425e5dbbb6,java.util.concurrent.CopyOnWriteArrayList,java.util.List,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
ad7c39e79b82e6e40378c9a8,java.util.concurrent.CopyOnWriteArrayList,java.util.List,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
604161c0b465f076c8254572,java.util.concurrent.CopyOnWriteArrayList,java.util.ListIterator,RETURNS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
670dbb511f4caeefe2b197dc,java.util.concurrent.CopyOnWriteArraySet,java.io.Serializable,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
c91a3b1f2c2efe3add638e02,java.util.concurrent.CopyOnWriteArraySet,java.lang.Object,ACCEPTS,0,3,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
0f6a141ba999ec02c459e40c,java.util.concurrent.CopyOnWriteArraySet,java.lang.Object,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
12abaf59f9ae14adff163ebc,java.util.concurrent.CopyOnWriteArraySet,java.util.AbstractSet,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
aab982e600a0c0083a9a1c63,java.util.concurrent.CopyOnWriteArraySet,java.util.Collection,ACCEPTS,0,5,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
8ec36ad97425b40abd7c8961,java.util.concurrent.DelayQueue,java.lang.Object,ACCEPTS,0,5,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
2ef3d3e501ceba40c60c5e9b,java.util.concurrent.DelayQueue,java.lang.Object,RETURNS,0,5,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
52a5ca1a790d5649d69891fc,java.util.concurrent.DelayQueue,java.util.Collection,ACCEPTS,0,3,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
e3d4053a1048dfdb66694e3e,java.util.concurrent.DelayQueue,java.util.concurrent.BlockingQueue,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
bed0711bb09e164656885471,java.util.concurrent.LinkedBlockingDeque,java.io.Serializable,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
04d450cd29464c646505e0ce,java.util.concurrent.LinkedBlockingDeque,java.lang.Object,ACCEPTS,0,4,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
ed86d42aaa0ba7141a079e30,java.util.concurrent.LinkedBlockingDeque,java.lang.Object,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
66f34bbff5b36612d2e8f9b0,java.util.concurrent.LinkedBlockingDeque,java.lang.String,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
e7a307304359fa0821b13b96,java.util.concurrent.LinkedBlockingDeque,java.util.Collection,ACCEPTS,0,3,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
a5caa8193744361470021c49,java.util.concurrent.LinkedBlockingQueue,java.io.Serializable,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
8b72aabcb5929cb2535fd320,java.util.concurrent.LinkedBlockingQueue,java.lang.Object,ACCEPTS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
a07e0a283b580959197e9721,java.util.concurrent.LinkedBlockingQueue,java.lang.Object,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
cf4c89bc6eb616ca2ac03115,java.util.concurrent.LinkedBlockingQueue,java.lang.String,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
305eea187c1877441f21dcf1,java.util.concurrent.LinkedBlockingQueue,java.util.Collection,ACCEPTS,0,3,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
6cc33fdde81b80928568815e,java.util.concurrent.LinkedBlockingQueue,java.util.concurrent.BlockingQueue,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
c180c8d99a514c427ff818b1,java.util.concurrent.PriorityBlockingQueue,java.io.Serializable,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
d61d86086027e12e415bce89,java.util.concurrent.PriorityBlockingQueue,java.lang.Object,ACCEPTS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
1b51aa8952ec9973a92f62d8,java.util.concurrent.PriorityBlockingQueue,java.lang.Object,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
64924822b871bedfdf09caf2,java.util.concurrent.PriorityBlockingQueue,java.lang.String,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
00e2e7efb40b7a0c9f894f93,java.util.concurrent.PriorityBlockingQueue,java.util.Collection,ACCEPTS,0,3,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
d928a69ab1624fc0aee80ee5,java.util.concurrent.PriorityBlockingQueue,java.util.Comparator,ACCEPTS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
186e3b6d38ac404ebc976039,java.util.concurrent.PriorityBlockingQueue,java.util.Comparator,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
dcd092a5114bc20cea9d9e00,java.util.concurrent.PriorityBlockingQueue,java.util.concurrent.BlockingQueue,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
bded39fe58475139391f16a3,java.util.concurrent.SynchronousQueue,java.io.Serializable,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
aee18ef007ff54e06d3213d4,java.util.concurrent.SynchronousQueue,java.lang.Object,ACCEPTS,0,2,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
ca1033d0313fdcc23b8cbb91,java.util.concurrent.SynchronousQueue,java.lang.Object,RETURNS,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
3ef93c2538addef0a391cb5d,java.util.concurrent.SynchronousQueue,java.util.Collection,ACCEPTS,0,5,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
c4c51b0c59f33cd2ecf2a7cf,java.util.concurrent.SynchronousQueue,java.util.concurrent.BlockingQueue,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
df6f616520498e82883c6177,java.util.concurrent.TransferQueue,java.util.concurrent.BlockingQueue,SUBTYPE_OF,0,1,binary_declaration,unvalidated,Read supporting declarations; no functional equivalence implied.
